entidad_a,ubicageo_c,municip1,evefaltt,evefal1,evefal2,evefal3,evefal4,evefal5,evefal6,evefal7,evefal8,evefal9,evefal10,evefal11,evefal12,evefal13,evefal14,evefal15,evefal16
21,21094,LIBRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21095,LA MAGDALENA TLATLAUQUITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21096,MAZAPILTEPEC DE JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21097,MIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21098,MOLCAXAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21099,CAÑADA MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21100,NAUPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21101,NAUZONTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21102,NEALTICAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21103,NICOLÁS BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21104,NOPALUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21105,OCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21106,OCOYUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21107,OLINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21108,ORIENTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21109,PAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21110,PALMAR DE BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21111,PANTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21112,PETLALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21113,PIAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21114,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21115,QUECHOLAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21116,QUIMIXTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21117,RAFAEL LARA GRAJALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21118,LOS REYES DE JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21119,SAN ANDRÉS CHOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21120,SAN ANTONIO CAÑADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21121,SAN DIEGO LA MESA TOCHIMILTZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21122,SAN FELIPE TEOTLALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21123,SAN FELIPE TEPATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21124,SAN GABRIEL CHILAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21125,SAN GREGORIO ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21126,SAN JERÓNIMO TECUANIPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21127,SAN JERÓNIMO XAYACATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21128,SAN JOSÉ CHIAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21129,SAN JOSÉ MIAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21130,SAN JUAN ATENCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21131,SAN JUAN ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21132,SAN MARTÍN TEXMELUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21133,SAN MARTÍN TOTOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21134,SAN MATÍAS TLALANCALECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21135,SAN MIGUEL IXITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21136,SAN MIGUEL XOXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21137,SAN NICOLÁS BUENOS AIRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21138,SAN NICOLÁS DE LOS RANCHOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21139,SAN PABLO ANICANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21140,SAN PEDRO CHOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21141,SAN PEDRO YELOIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21142,SAN SALVADOR EL SECO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21143,SAN SALVADOR EL VERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21144,SAN SALVADOR HUIXCOLOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21145,SAN SEBASTIÁN TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21146,SANTA CATARINA TLALTEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21147,SANTA INÉS AHUATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21148,SANTA ISABEL CHOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21149,SANTIAGO MIAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21150,HUEHUETLÁN EL GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21151,SANTO TOMÁS HUEYOTLIPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21152,SOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21153,TECALI DE HERRERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21154,TECAMACHALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21155,TECOMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21156,TEHUACÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21157,TEHUITZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21158,TENAMPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21159,TEOPANTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21160,TEOTLALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21161,TEPANCO DE LÓPEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21162,TEPANGO DE RODRÍGUEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21163,TEPATLAXCO DE HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21164,TEPEACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21165,TEPEMAXALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21166,TEPEOJUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21167,TEPETZINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21168,TEPEXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21169,TEPEXI DE RODRÍGUEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21170,TEPEYAHUALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21171,TEPEYAHUALCO DE CUAUHTÉMOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21172,TETELA DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21173,TETELES DE AVILA CASTILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21174,TEZIUTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21175,TIANGUISMANALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21176,TILAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21177,TLACOTEPEC DE BENITO JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21178,TLACUILOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21179,TLACHICHUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21180,TLAHUAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21181,TLALTENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21182,TLANEPANTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21183,TLAOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21184,TLAPACOYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21185,TLAPANALÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21186,TLATLAUQUITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21187,TLAXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21188,TOCHIMILCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21189,TOCHTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21190,TOTOLTEPEC DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21191,TULCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21192,TUZAMAPAN DE GALEANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21193,TZICATLACOYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21194,VENUSTIANO CARRANZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21195,VICENTE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21196,XAYACATLÁN DE BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21197,XICOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21198,XICOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21199,XIUTETELCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21200,XOCHIAPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21201,XOCHILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21202,XOCHITLÁN DE VICENTE SUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21203,XOCHITLÁN TODOS SANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21204,YAONÁHUAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21205,YEHUALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21206,ZACAPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21207,ZACAPOAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21208,ZACATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21209,ZAPOTITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21210,ZAPOTITLÁN DE MÉNDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21211,ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21212,ZAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21213,ZIHUATEUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21214,ZINACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21215,ZONGOZOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21216,ZOQUIAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21217,ZOQUITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
21,21999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22001,AMEALCO DE BONFIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22002,PINAL DE AMOLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22003,ARROYO SECO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22004,CADEREYTA DE MONTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22005,COLÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22006,CORREGIDORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22007,EZEQUIEL MONTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22008,HUIMILPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22009,JALPAN DE SERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22010,LANDA DE MATAMOROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22011,EL MARQUÉS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22012,PEDRO ESCOBEDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22013,PEÑAMILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22014,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22015,SAN JOAQUÍN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22016,SAN JUAN DEL RÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22017,TEQUISQUIAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22018,TOLIMÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,22997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
22,22999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23001,COZUMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23002,FELIPE CARRILLO PUERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23003,ISLA MUJERES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23004,OTHÓN P. BLANCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23005,BENITO JUÁREZ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23006,JOSÉ MARÍA MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23007,LÁZARO CÁRDENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23008,SOLIDARIDAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23009,TULUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23010,BACALAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23011,PUERTO MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
23,23997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
23,23999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
24,24001,AHUALULCO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24002,ALAQUINES,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24003,AQUISMÓN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24004,ARMADILLO DE LOS INFANTE,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24005,CÁRDENAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24006,CATORCE,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24007,CEDRAL,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24008,CERRITOS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24009,CERRO DE SAN PEDRO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24010,CIUDAD DEL MAÍZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24011,CIUDAD FERNÁNDEZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24012,TANCANHUITZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24013,CIUDAD VALLES,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24014,COXCATLÁN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24015,CHARCAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24016,EBANO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24017,GUADALCÁZAR,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24018,HUEHUETLÁN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24019,LAGUNILLAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24020,MATEHUALA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24021,MEXQUITIC DE CARMONA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24022,MOCTEZUMA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24023,RAYÓN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24024,RIOVERDE,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24025,SALINAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24026,SAN ANTONIO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24027,SAN CIRO DE ACOSTA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24028,SAN LUIS POTOSÍ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24029,SAN MARTÍN CHALCHICUAUTLA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24030,SAN NICOLÁS TOLENTINO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24031,SANTA CATARINA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24032,SANTA MARÍA DEL RÍO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24033,SANTO DOMINGO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24034,SAN VICENTE TANCUAYALAB,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24035,SOLEDAD DE GRACIANO SÁNCHEZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24036,TAMASOPO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24037,TAMAZUNCHALE,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24038,TAMPACÁN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24039,TAMPAMOLÓN CORONA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24040,TAMUÍN,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24041,TANLAJÁS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24042,TANQUIÁN DE ESCOBEDO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24043,TIERRA NUEVA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24044,VANEGAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24045,VENADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24046,VILLA DE ARRIAGA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24047,VILLA DE GUADALUPE,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24048,VILLA DE LA PAZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24049,VILLA DE RAMOS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24050,VILLA DE REYES,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24051,VILLA HIDALGO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24052,VILLA JUÁREZ,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24053,AXTLA DE TERRAZAS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24054,XILITLA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24055,ZARAGOZA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24056,VILLA DE ARISTA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24057,MATLAPA,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24058,EL NARANJO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
24,24997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
24,24999,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NA,NA
25,25001,AHOME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25002,ANGOSTURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25003,BADIRAGUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25004,CONCORDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25005,COSALÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25006,CULIACÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25007,CHOIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25008,ELOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25009,ESCUINAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
25,25010,EL FUERTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
