Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Presidentas y Presidentes Municipales 

estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono,total_pob,hombres,mujeres
"MÈxico","San Felipe del Progreso","15","74","15074","JAVIER","JERONIMO ","APOLONIO ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PALACIO MUNICIPAL PLAZA POSADAS Y GARDU","http://","712","1-23-51-99; 1-23-74-74; 1-23-61-57","144924","69328","75596"
"MÈxico","San MartÌn de las Pir·mides","15","75","15075","EDGAR","MARTINEZ ","BARRAGAN","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PALACIO MUNICIPAL PLAZA POSADAS Y GARDU","http://","594","95 8 20 11, 95 8 20 91","29182","14268","14914"
"MÈxico","San Mateo Atenco","15","76","15076","ANA AURORA","MU—IZ ","NEYRA","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL JUAREZ # 302, CENTRO, SAN MATEO ATENCO, MEX. C.P. 52100","http://www.sanmateoatenco.gob.mx","728","6-90-11-00; 6-90-11-01 EXT. 1","97418","47481","49937"
"MÈxico","San SimÛn de Guerrero","15","77","15077","SARA","MORA","DE JESUS  ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL RIVA PALACIO # 3, COL. CENTRO, SAN SIMON DE GUERRERO, MEX C.P. 51470","http://","716","2-65-31-05, 265; 265-30-84","6692","3253","3439"
"MÈxico","Santo Tom·s","15","78","15078","MARIA DEL ROSARIO","MATIAS ","ESQUIVEL","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. MORELOS # 12, CENTRO, SANTO TOMAS, MEX. C.P. 51100","http://","726","1-10-05-95; 1-10-12-64","9729","4836","4893"
"MÈxico","Soyaniquilpan de Ju·rez","15","79","15079","JESUS","ESPINOZA ","ARCINIEGA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. 16 DE SEPTIEMBRE # 6, CENTRO, SOYANIQUILPAN, MEX. C.P. 54280","http://","761","7-35-31-26 EXT. 102","14323","7103","7220"
"MÈxico","Sultepec","15","80","15080","JOSE ALBERTO","MEJIA ","SANTA OLALLA","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL FRANCISCO I. MADERO # 1, CENTRO, SULTEPEC, MEX. C.P. 51600","http://","716","1-48-01-62 EXT. 104","24145","11438","12707"
"MÈxico","Tec·mac","15","81","15081","MARIELA","GUTIERREZ ","ESCALANTE","M","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N, CENTRO, TECAMAC, MEX. C.P. 55740","http://","55","59-38-85-00 EXT. 201","547503","265520","281983"
"MÈxico","Tejupilco","15","82","15082","RIGOBERTO","LOPEZ ","RIVERA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TEJUPILCO, MEX. C.P. 51400","http://","724","2-67-55-30; 267-00-85","79282","38008","41274"
"MÈxico","Temamatla","15","83","15083","JOSE ANTONIO","VALLEJO ","GAMA ","H","RSP","","REDES SOCIALES PROGRESISTAS","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TEJUPILCO, MEX. C.P. 51400","http://","55","59-42-91-37","14130","6928","7202"
"MÈxico","Temascalapa","15","84","15084","QUIRINO","MENESES ","VIVALDO ","H","PAN","","PARTIDO ACCI”N NACIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, TEMASCALAPA, MEX. C.P. 55980","http://","596","9-33-01-99 EXT. 108, 125","43593","21374","22219"
"MÈxico","Temascalcingo","15","85","15085","JOSE LUIS","ESPINOZA ","NAVARRETE ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PALACIO MUNICIPAL PLAZA BENITO JUAREZ # 1, CENTRO, TEMASCALCINGO, MEX. C.P. 50400","http://","718","1-26-01-67; 1-26-01-45; 1-26-01-20 EXT. 101","66414","31897","34517"
"MÈxico","Temascaltepec","15","86","15086","CARLOS","GONZALEZ ","BERRA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, TEMASCALTEPEC, MEX. C.P. 51300","http://","716","2-66-57-41 EXT.1101","35014","17189","17825"
"MÈxico","Temoaya","15","87","15087","NELLY BRIGIDA","RIVERA","SANCHEZ","M","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PORTAL AYUNTAMIENTO # 103, CENTRO, TEMOAYA, MEX. C.P. 50850","http://","716","2-65-00-67; 2-65-03-85","105766","51532","54234"
"MÈxico","Tenancingo","15","88","15088","HECTOR","GORDILLO ","SANCHEZ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL CALLE MORELOS S/N, CENTRO, TENANCINGO, MEX. C.P. 52400","http://","714","1-03-08-72; 1-03-08-73","104677","51227","53450"
"MÈxico","Tenango del Aire","15","89","15089","ROBERTO","AVILA","VENTURA","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION 1, COL. CENTRO, TENANGO DEL AIRE, MEX. C.P. 56780","http://","597","9-82-54-00","11359","5552","5807"
"MÈxico","Tenango del Valle","15","90","15090","ROBERTO","BAUTISTA ","ARELLANO ","H","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL CONSTITUCION # 101, TENANGO DEL VALLE, MEX. C.P. 52300","http://","717","1-44-01-60","90518","44490","46028"
"MÈxico","Teoloyucan","15","91","15091","JUAN CARLOS","URIBE ","PADILLA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. DOLORES S/N, CENTRO, TEOLOYUCAN, MEX. C.P. 54770","http://","593","1-02-01-00","65459","31939","33520"
"MÈxico","Teotihuac·n","15","92","15092","MARIO","PAREDES","DE LA TORRE","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, TEOTIHUACAN, MEX. C.P. 55800","http://","594","9-56-16-86; 9-56-83-60 EXT. 101","58507","28195","30312"
"MÈxico","Tepetlaoxtoc","15","93","15093","ISMAEL","OLIVARES","VAZQUEZ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PALACIO MUNICIPAL PLAZA PRINCIPAL S/N, CENTRO, TEPETLAOXTOC, MEX. C.P. 56070","http://","595","9-23-00-10 EXT. 101; 9-23-00-44","32564","15906","16658"
"MÈxico","Tepetlixpa","15","94","15094","ABELARDO","RODRIGUEZ ","GARCIA","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. MORELOS # 10, CENTRO, TEPETLIXPA, MEX. C.P. 56880","http://","597","9-75-01-50; 9-75-15-61 EXT.122","20500","9946","10554"
"MÈxico","Tepotzotl·n","15","95","15095","MARIA DE LOS ANGELES","ZUPPA","VILLEGAS ","M","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA VIRREYNAL # 1, CENTRO, TEPOTZOTLAN, MEX. C.P. 54600","http://","55","58-76-08-08; 58-76-00-97 Ext. 1001 y 1002","103696","50708","52988"
"MÈxico","Tequixquiac","15","96","15096","LUIS RAUL","MENESES ","GARCIA ","H","FXM","","FUERZA POR M…XICO","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA CUAUHTEMOC # 1, CENTRO, TEQUIXQUIAC, MEX. C.P. 55650","http://","591","9-12-16-38; 9-12-13-33","39489","19329","20160"
"MÈxico","Texcaltitl·n","15","97","15097","JAVIER","LUJANO ","HUERTA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. BENITO JUAREZ # 1, CENTRO, TEXCALTITLAN, MEX. C.P. 51670","http://","716","2-63-53-24; 2-63-53-50","18482","8945","9537"
"MÈxico","Texcalyacac","15","98","15098","XOCHITL MARIBEL","RAMIREZ","BERMEJO ","M","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL ALFREDO CAMPANELLA S/N, COL. CENTRO, TEXCALYACAC, MEX. C.P. 52570","http://","713","1-31-88-02","5736","2821","2915"
"MÈxico","Texcoco","15","99","15099","SANDRA LUZ","FALCON","VENEGAS","M","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL NEZAHUALCOYOTL # 110, CENTRO, TEXCOCO, MEX. C.P. 56100","http://","595","9-52-00-00 EXT. 2006, 4090","277562","134940","142622"
"MÈxico","Tezoyuca","15","100","15100","EDGAR URIEL","MORALES ","AVILA ","H","PAN","","PARTIDO ACCI”N NACIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PASCUAL LUNA # 20, BARRIO LA ASCENCION, TEZOYUCA, MEX. C.P. 56000","http://","594","9-56-40-32","47044","23237","23807"
"MÈxico","Tianguistenco","15","101","15101","DIEGO ERIC","MORENO ","VALLE","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA LIBERTAD # 1, CENTRO, SANTIAGO TIANGUISTENGO, MEX. C.P. 52600","http://","713","1-35-20-48; 1-35-21-51","84259","40847","43412"
"MÈxico","Timilpan","15","102","15102","ISAIAS","LUGO ","GARCIA ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TIMILPAN, MEX. C.P. 50500","http://","712","712 125 5027","16414","7861","8553"
"MÈxico","Tlalmanalco","15","103","15103","LUIS ENRIQUE","SANCHEZ ","REYES","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. FRAY MARTIN DE VALENCIA S/N, COL.CENTRO, TLALMANALCO, MEX. C.P. 56700","https://www.tlalmanalco.gob.mx","597","597 97 7 98 67","49196","23574","25622"
"MÈxico","Tlalnepantla de Baz","15","104","15104","MARCO ANTONIO","RODRIGUEZ ","HURTADO ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA GUSTAVO BAZ S/N, CENTRO, TLALNEPANTLA DE BAZ, MEX. C.P. 54000","https://www.tlalnepantla.gob.mx/","55","53-66-38-03; 53-63-38-05;","672202","327017","345185"
"MÈxico","Tlatlaya","15","105","15105","CRISOFORO","HERNANDEZ","MENA","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO, CENTRO, TLATLAYA, MEX. C.P. 51550","http://","716","1-71-80-63; 1-71-81-12","31762","15626","16136"
"MÈxico","Toluca","15","106","15106","RAYMUNDO EDGAR","MARTINEZ ","CARBAJAL ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PALACIO MUNICIPAL INDEPENDENCIA PTE. # 207, CENTRO, TOLUCA, MEX. C.P. 50000","https://www2.toluca.gob.mx/","722","722 276 1900 ext. 117 y 118","910608","439173","471435"
"MÈxico","Tonatico","15","107","15107","EVELIA MARLEM","AYALA ","SANCHEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1, CENTRO, TONATICO, MEX. C.P. 51950","http://","721","1-41-00-41; 1-41-04-12","12912","6235","6677"
"MÈxico","Tultepec","15","108","15108","RAMON SERGIO","LUNA","CORTES","H","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO # 1, CENTRO, TULTEPEC, MEX. C.P. 54960","http://","55","58-92-01-25; 58-92-06-45; 58-92-08-00  EXT. 105 y 117","157645","77132","80513"
"MÈxico","Tultitl·n","15","109","15109","ELENA","GARCIA ","MARTINEZ","M","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO 1, CENTRO, TULTITLAN, MEX. C.P. 54900","http://","55","58-88-32-98, 58-88-32-53","516341","251638","264703"
"MÈxico","Valle de Bravo","15","110","15110","MICHELLE","NU—EZ ","PONCE","M","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL 5 DE FEBRERO # 100, CENTRO, VALLE DE BRAVO, MEX. C.P. 51200","http://","726","2-62-80-60 EXT. 136","61590","30076","31514"
"MÈxico","Villa de Allende","15","111","15111","ARTURO","PI—A ","GARCIA ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. HIDALGO # 100, CENTRO, VILLA DE ALLENDE, MEX. C.P. 51000","http://","726","2-69-00-03","53275","25894","27381"
"MÈxico","Villa del CarbÛn","15","112","15112","ANDRI GUADALUPE","CORREA","RODRIGUEZ ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO # 2, CENTRO, VILLA DEL CARBON, MEX. C.P. 54300","http://","588","9-13-02-04 EXT. 101 Y 102","51498","25567","25931"
"MÈxico","Villa Guerrero","15","113","15113","FRANCISCO","LUGO ","MILLAN ","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA MORELOS, ESQ. 5 DE MAYO, CENTRO, VILLA GUERRERO, MEX. C.P. 51760","http://","714","1-46-00-06 EXT. 101, 102","69086","33859","35227"
"MÈxico","Villa Victoria","15","114","15114","MARIA LUISA","CARMONA ","ALVARADO ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL LAZARO CARDENAS S/N, CENTRO, VILLA VICTORIA, MEX. C.P. 50960","http://","726","2-51-52-38; 2-51-60-06 EXT. 102","108196","53139","55057"
"MÈxico","Xonacatl·n","15","115","15115","ALFREDO","GONZALEZ ","GONZALEZ","H","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, XONACATLAN, MEX. C.P. 52060","http://","719","2-86-01-50; 2-86-09-27 EXT. 101","54633","26758","27875"
"MÈxico","Zacazonapan","15","116","15116","JUAN VICENTE","JARAMILLO ","CRUZ ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL JUAN N. MIRAFUENTES S/N, CENTRO, ZACAZONAPAN, MEX. C.P. 51160","http://","726","2-62-31-16; 2-62-31-17","5109","2576","2533"
"MÈxico","Zacualpan","15","117","15117","BEATRIZ","PEREZ ","VASQUEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, ZACUALPAN, MEX. C.P. 51801","http://www.zacualpanmex.gob.mx","721","147 6124","13522","6456","7066"
"MÈxico","Zinacantepec","15","118","15118","MANUEL","VILCHIS ","VIVEROS ","H","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL JARDIN CONSTITUCION 101, CENTRO, ZINACANTEPEC, MEX. C.P. 51350"," http://www.zinacantepec.gob.mx/","722","2-18-99-38; 2-18-00-43","203872","99506","104366"
"MÈxico","Zumpahuac·n","15","119","15119","NORA ANGELICA","FUENTES ","AGUILAR","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL BENITO JUAREZ # 1, CENTRO, ZUMPAHUACAN, MEX. C.P. 51980","http://","714","1-46-90-33; 1-46-90-80 EXT. 101 Y 102","18833","9088","9745"
"MÈxico","Zumpango","15","120","15120","MIGUEL ANGEL","GAMBOA ","MONROY ","H","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA JUAREZ S/N, CENTRO, ZUMPANGO, MEX. C.P. 55600","http://","591","9-17-49-80; 9-17-00-10 EXT. 102","280455","136971","143484"
"MÈxico","Cuautitl·n Izcalli","15","121","15121","KARLA LETICIA","FIESCO ","GARCIA ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. 1RO. DE MAYO # 100, COL. CENTRO URBANO, CUAUTITLAN-IZCALLI, MEX. C.P. 54700","http://cuautitlanizcalli.gob.mx/","55","58-64-25-00 AL 05 EXT. 5100","555163","268956","286207"
"MÈxico","Valle de Chalco Solidaridad","15","122","15122","ARMANDO","GARCIA ","MENDEZ","H","COAL.","","PT-MORENA-NAEM","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. ALFREDO DEL MAZO S/N, CENTRO, VALLE DE CHALCO SOLIDARIDAD, C.P. 56610","http:// https://valledechalco.gob.mx/","55","55 5971 1177","391731","190674","201057"
"MÈxico","Luvianos","15","123","15123","ROSA MARIA","GARDU—O ","CIENFUEGOS ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL PLAZA VENUSTIANO CARRANZA 1, CENTRO, LUVIANOS, MEX. C.P. 51440","http://","724","2-52-09-29","28822","14087","14735"
"MÈxico","San JosÈ del RincÛn","15","124","15124","ANA MARIA","VAZQUEZ ","CARMONA","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL CALLE GUADALUPE VICTORIA # 12, COL. CENTRO, C.P. 50660, SAN JOSE DEL RINCON, MEX. CP. 52440","http://","712","1-24-20-97; 1-24-20-98","100082","49033","51049"
"MÈxico","Tonanitla","15","125","15125","MAURO","MARTINEZ ","MARTINEZ","H","PES","","PARTIDO ENCUENTRO SOCIAL","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL BICENTENARIO # 1, CENTRO, SANTA MARIA TONANITLA, MEX. C.P. 55785","http://","","29-26-00-57;","14883","7253","7630"
"Michoac·n de Ocampo","Acuitzio","16","1","16001","MIGUEL ANGEL","VILLASE—OR","ARREOLA","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PALACIO MUNICIPAL S/N, COL. CENTRO, ACUITZIO, MICH. CP. 58460","https://www.acuitziodelcanje.gob.mx/","434","434-388-2003","11301","5493","5808"
"Michoac·n de Ocampo","Aguililla","16","2","16002","MARÕA DE JES⁄S ","MONTES ","MENDOZA","M","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2022-04-01","2024-08-31","PRESIDENCIA MUNICIPAL PORTAL MORELOS # 7, CENTRO, AGUILILLA, MICH. CP. 60572","http://www.aguililla.gob.mx/","426","426 53 70091 y 426 53 70370","14754","7335","7419"
"Michoac·n de Ocampo","¡lvaro ObregÛn","16","3","16003","FERNANDO","SANCHEZ","JUAREZ","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PLAZA ZARAGOZA # 1, CENTRO, ALVARO OBREGON, MICH. CP. 58920","http://","455","455 352 3870","23000","11224","11776"
"Michoac·n de Ocampo","Angamacutiro","16","4","16004","HERMES ARNULFO","PACHECO","BIBRIESCA","H","FXM","","FUERZA POR M…XICO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PORTAL HIDALGO S/N, ANGAMACUTIRO, MICH. CP. 58550","http://www.angamacutiro.gob.mx","454","3-81-04-30","14943","7195","7748"
"Michoac·n de Ocampo","Angangueo","16","5","16005","GERARDO","SANCHEZ","SANCHEZ","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. NACIONAL # 1, CENTRO ANGANGUEO, MICH. CP. 61410","http://angangueo.gob.mx/","715","715 156 0044","10892","5274","5618"
"Michoac·n de Ocampo","Apatzing·n","16","6","16006","JOSE LUIS"," CRUZ","LUCATERO","H","COAL.","PT-MORENA","","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CONSTITUCION DE 1814 # 1 APATZINGAN, MICH. CP. 60600","http://www.apatzingan.gob.mx","453","5-37-46-09; 5-37-40-94","126191","62153","64038"
"Michoac·n de Ocampo","Aporo","16","7","16007","JUAN AGUSTIN"," TORRES","SANDOVAL","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PORTAL HIDALGO # 1, APORO, MICH. CP. 61400","http://www.aporo.gob.mx","786","1-55-61-48 AL 50","3529","1667","1862"
"Michoac·n de Ocampo","Aquila","16","8","16008","JOSE MARIA"," VALENCIA","GUILLEN","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL INDEPENDENCIA S/N, CENTRO, AQUILA, MICH. CP. 60870","http://","313","3-27-70-75; 3-27-70-74","24676","12429","12247"
"Michoac·n de Ocampo","Ario","16","9","16009","IRMA","MORENO","MARTINEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PORTAL ALVARO OBREGON # 8, ARIO DE ROSALES, MICH. CP. 61830","http://www.ario.gob.mx","422","5-21-00-03; 5-21-03-00 EXT. 116","36268","17832","18436"
"Michoac·n de Ocampo","Arteaga","16","10","16010","DIEGO","PALOMINOS","CORNEJO","H","COAL.","PT-MORENA","","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL ALDAMA # 1, CENTRO, ARTEAGA, MICH. CP. 60920","http://","753","521-00-21; 541-01-68; 541-01-66 EXT.107","20332","10058","10274"
"Michoac·n de Ocampo","BriseÒas","16","11","16011","JUAN ESTEBAN"," AVALOS","ARCEO","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL JOSEFA ORTIZ DE DOMINGUEZ # 2, CENTRO, BRISE","http://www.brisenas.gob.mx","393","9-35-06-77; 9-35-73-33","11681","5670","6011"
"Michoac·n de Ocampo","Buenavista","16","12","16012","SERGIO","BAEZ","TORRES","H","COAL.","PT-MORENA","","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL ALVARO OBREGON S/N, CENTRO, BUENAVISTA, MICH. CP. 60500","http://www.buenavistamichoacan.gob.mx/portal/","426","5-72-00-89; 5-72-02-45","45538","23007","22531"
"Michoac·n de Ocampo","Car·cuaro","16","13","16013","REYNALDO","GOMEZ","VILLALOBOS","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL JARDIN CENTRAL # 8, CENTRO CARACUARO, MICH. CP. 61920","http://www.caracuaro.gob.mx/","459","3-51-00-20; 3-51-00-21; 3-51-04-05","9176","4611","4565"
"Michoac·n de Ocampo","Coahuayana","16","14","16014","GILDARDO","RUIZ","VELAZQUEZ","H","FXM","","FUERZA POR M…XICO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. RAYON S/N, CENTRO, COAHUAYANA, MICH. CP. 60800","http://","313","3-27-01-49","17022","8724","8298"
"Michoac·n de Ocampo","Coalcom·n de V·zquez Pallares","16","15","16015","MARIA OBDULIA","ESQUIVEL","COLIN","M","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL GUERRERO Y ZARAGOZA S/N, COALCOMAN DE VAZQUEZ P. MICH. CP. 60841","http://","424","5-33-02-85; 5-33-01-18","19633","9790","9843"
"Michoac·n de Ocampo","Coeneo","16","16","16016","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"Michoac·n de Ocampo","Contepec","16","17","16017","ENRIQUE","VELAZQUEZ","OROZCO","H","COAL.","PAN-PRI","PAN-PRI","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N, CONTEPEC, MICH. CP. 61020","http://contepec.gob.mx/","447","4-78-50-05; 4-78-52-79; 4-78-54-55","35070","16944","18126"
"Michoac·n de Ocampo","Cop·ndaro","16","18","16018","JOSE JAIME","GARCIA","DOMINGUEZ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL MIGUEL HIDALGO # 57, COPANDARO, MICH. CP. 58870","http://copandaro.gob.mx/web/inicio.php","454","3-66-90-20","9484","4593","4891"
"Michoac·n de Ocampo","Cotija","16","19","16019","YOLANDA","SANCHEZ","FIGUEROA","M","PAN","","PARTIDO ACCI”N NACIONAL ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PINO SUAREZ # 100, COL. CENTRO, COTIJA, MICH. CP. 59940","http://cotija.gob.mx","394","5-34-20-33","20198","9780","10418"
"Michoac·n de Ocampo","Cuitzeo","16","20","16020","ROSA ELIA","MILAN","PINTOR","M","COAL.","PT-MORENA","","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL FRANCISCO JAVIER CLAVIJERO # 1, CUITZEO, MICH. CP. 58840","http://www.cuitzeo.gob.mx/web/inicio.php","455","3-57-02-52","29910","14304","15606"
"Michoac·n de Ocampo","Charapan","16","21","16021","CARLOS","MORALES","BONAPARTE","H","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. NACIONAL S/N, CHARAPAN, MICH. CP. 60240","http://","423","5-02-30-57","13539","6436","7103"
"Michoac·n de Ocampo","Charo","16","22","16022","SALVADOR","CORT…S","ESPÕNDOLA","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. MORELOS S/N CHARO, MICH. CP. 61300","http://www.charo.gob.mx/web/inicio.php","451","3-84-00-17; 3-84-01-77","25138","13622","11516"
"Michoac·n de Ocampo","Chavinda","16","23","16023","JAIME","SILVA","GIL","H","COAL.","PT-MORENA","","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL MORELOS # 1, CENTRO, CHAVINDA, MICH. CP. 59580","http://www.chavinda.gob.mx","383","5-44-00-05 EXT. 115","10417","5068","5349"
"Michoac·n de Ocampo","Cher·n","16","24","16024","-","-","-","-","-","-","-","2021-09-01","2024-08-31","CALLE PORTAL HIDALGO # 3, COL. CENTRO, CHERAN, MICH. CP. 60270","http://","423","5-94-22-10","20586","9953","10633"
